订单号,客户,板件条码,板件备注,项目地址,房间,厚度,材质,高光板,颜色,板件名称,成品长度,成品宽度,数量,纹理,前封边,后封边,左封边,右封边,门板
250727-1021,朗力,	7535873046211,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜C_抽屉02_抽屉左板01,450,150,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873046228,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜C_抽屉02_抽屉后板01,364,150,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873046167,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜C_抽屉02_抽屉底板01,364,414,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873046273,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜C_抽屉01_抽盒前板01,364,150,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873046280,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜C_抽屉01_抽屉右板01,450,150,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873046297,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜C_抽屉01_抽屉左板01,450,150,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873046303,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜C_抽屉01_抽屉后板01,364,150,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873046242,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜C_抽屉01_抽屉底板01,364,414,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873049144,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜C_切角板01,699,100,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873049151,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜C_切角板02,699,120,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873047416,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜A_右立板01,767,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873047454,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜A_左立板01,767,385,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873047485,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜A_拉条02,1292,80,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873047645,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜A_拉条03,1440,58,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873048543,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜A_收口条01_L收口辅板01,785,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7535873048819,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜A_切角板01,767,148,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873048826,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜A_切角板02,767,175,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873049403,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_底板02,365,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873049434,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_左立板01,767,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873049472,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_右立板01,767,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873049519,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_中立板02,767,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873049588,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_中立板01,767,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873049656,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_底板01,600,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873049816,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_顶板02,329,532,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873049830,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_顶板01,564,532,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873049946,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_背板01,749,564,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873049960,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_背板02,749,329,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873051413,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_抽屉01_抽盒前板01,267,270,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873051420,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_抽屉01_抽屉右板01,450,270,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873051437,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_抽屉01_抽屉左板01,450,270,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873051444,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_抽屉01_抽屉后板01,267,270,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873051383,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_抽屉01_抽屉底板01,267,414,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873051499,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_抽屉03_抽盒前板01,267,120,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873051505,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_抽屉03_抽屉右板01,450,120,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873051512,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_抽屉03_抽屉左板01,450,120,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873051529,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_抽屉03_抽屉后板01,267,120,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873051468,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_抽屉03_抽屉底板01,267,414,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873051574,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_抽屉02_抽盒前板01,267,140,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873051581,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_抽屉02_抽屉右板01,450,140,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873051598,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_抽屉02_抽屉左板01,450,140,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873051604,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_抽屉02_抽屉后板01,267,140,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873051543,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_抽屉02_抽屉底板01,267,414,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873052908,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜B_收口条02_L收口辅板01,785,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7535873054353,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜D_竖隔板02,50,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873054384,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜D_竖隔板01,50,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873054414,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜D_左立板01,50,364,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873054469,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜D_右立板01,50,364,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873054513,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_地柜D_中立板01,50,364,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056081,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_左立板01,669,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056111,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_中立板01,669,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056159,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_中立板04,609,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056210,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_中立板05,609,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056272,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_中立板06,609,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056302,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_中立板07,609,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056340,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_右立板01,669,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056371,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_中立板02,669,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056432,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_底板01免拉手01,850,310,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056487,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_顶板01,850,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056531,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_顶板02,174,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056586,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_顶板03,174,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056609,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_顶板04,271,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056654,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_底板02免拉手01,271,310,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056708,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_横隔板02,174,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056791,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_横隔板01,174,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056883,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_中立板03,633,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056968,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_背板01,633,416,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873056982,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_背板03,573,174,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873057002,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_背板04,573,174,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873057170,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_收口条03_L收口辅板01,2103,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7535873057187,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_收口条03_L收口面板01,2103,40,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873058153,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_活动层板01,415,310,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873058276,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_活动层板03,173,310,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873058375,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_活动层板02,270,301,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873058474,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_活动层板04,173,310,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873059051,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_收口条01_L收口辅板01,330,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7535873059068,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜B_收口条01_L收口面板01,330,31,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873059440,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_左立板01,669,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873059471,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_中立板01,669,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873059518,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_右立板01,669,179,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873059549,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_中立板02,669,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873059600,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_顶板02,676,179,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873059624,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_顶板01,814,330,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873059679,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_底板02免拉手01,676,159,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873059693,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_底板01免拉手01,814,310,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873060125,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_拉条03,814,70,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873060149,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_拉条01,814,70,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873060354,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_收口条04_L收口辅板01,1562,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7535873060361,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_收口条04_L收口面板01,1562,40,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7535873060767,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_收口条03_L收口辅板01,179,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7535873060774,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_收口条03_L收口面板01,179,31,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873061498,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_活动层板01,813,301,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7535873061924,,电台路599弄76号302,厨房,18,多层板,非高光板,S705,厨房_吊柜A_拉条02,633,104,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560608429,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_右立板01,1316,352,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560608450,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_左立板01,1316,352,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560608504,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_踢脚线01_踢脚线前挡板01,768,228,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7537560608511,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_踢脚线01_踢脚线后挡板01,228,768,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7537560608481,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_底板01,768,352,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560608757,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_顶板01,768,331,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560608801,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_横隔板05,768,331,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560608894,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_横隔板04,768,352,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560608986,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_左立板02,299,331,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560609112,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_右立板02,299,331,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560609433,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_收口条07_L收口辅板01,804,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7537560609440,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_收口条07_L收口面板01,804,40,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7537560609495,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_背板02,263,768,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560609518,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_背板01,1052,768,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560609594,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_竖隔板01,1052,334,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560609686,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_横隔板03,493,332,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560609730,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_横隔板02,493,332,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560609785,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_横隔板01,493,332,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560610231,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_柜A_竖隔板02,339,295,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560612730,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_地柜F_左立板01,850,529,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560612761,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_地柜F_右立板01,850,529,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560612792,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_地柜F_顶板01,428,529,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7537560612860,,电台路599弄76号302,电视柜,18,多层板,非高光板,S705,电视柜_地柜F_踢脚线01_踢脚线前挡板01,428,60,1,横纹,1,1,1,1,非门板
